customer_id,total_trips,total_spending,average_trip_fare
C006273,6,252.53000000000003,42.08833333333334
C012996,6,252.51999999999998,42.086666666666666
C009713,7,252.08,36.011428571428574
C039047,6,252.05999999999997,42.01
C045845,5,251.82,50.364
C024019,7,250.36,35.76571428571429
C008150,7,249.85,35.69285714285714
C037270,5,249.47,49.894
C039110,6,249.38000000000002,41.56333333333334
C045615,6,249.1,49.82
C041506,7,248.98000000000002,41.49666666666667
C011211,6,248.28,41.38
C040653,6,248.27,41.37833333333334
C002072,6,248.26999999999998,41.37833333333333
C038562,7,248.25,35.464285714285715
C024523,7,247.95999999999998,41.32666666666666
C043434,7,247.18,35.31142857142857
C020451,6,247.06,41.17666666666667
C002991,7,246.57999999999998,35.22571428571428
C044014,5,245.4,49.08
C003110,5,245.38,49.076
C009764,6,245.3,40.88333333333333
C043152,5,245.02,49.004000000000005
C038614,7,244.70999999999998,34.958571428571425
C016172,5,244.0,48.8
C020870,6,243.53,40.58833333333333
C003662,7,243.26,48.652
C035696,6,242.87,48.574
C011049,5,242.82,48.564
C020906,6,242.7,48.54
C025605,6,242.64,48.528
C014285,7,241.38,40.23
C005576,5,241.02999999999997,48.205999999999996
C037061,6,240.68,40.11333333333334
C006598,6,240.61999999999998,40.10333333333333
C011934,6,240.60000000000002,40.1
C029918,7,240.56,40.093333333333334
C035182,5,240.52,48.104
C048278,5,239.87,47.974000000000004
C002555,6,239.39,47.878
C033709,6,239.38,39.89666666666667
C000362,6,239.01000000000002,39.835
C010678,7,239.01,34.144285714285715
C037949,5,238.98999999999998,47.797999999999995
C000282,6,238.77999999999997,39.79666666666666
C037928,5,238.55,47.71
C024440,7,238.26,34.037142857142854
C025733,6,238.25000000000003,39.708333333333336
C026581,8,238.11,34.01571428571429
C017962,6,238.10999999999999,39.684999999999995
C001725,6,237.74,39.623333333333335
C047053,5,237.73000000000002,47.54600000000001
C025834,4,237.29,59.3225
C046403,7,237.26999999999998,33.895714285714284
C040866,6,237.14000000000001,39.52333333333333
C038672,7,237.0,33.857142857142854
C032231,7,236.58999999999997,39.431666666666665
C034978,6,236.57000000000002,47.31400000000001
C027320,6,236.51,39.41833333333333
C020193,6,235.91000000000003,39.318333333333335
C010631,4,235.86999999999998,58.967499999999994
C008402,7,235.86,33.69428571428572
C016684,6,235.84,39.306666666666665
C012726,5,235.78,47.156
C036704,6,235.65,39.275
C019133,6,235.63000000000002,39.27166666666667
C016897,7,235.38,33.62571428571429
C020036,6,235.35000000000002,39.225
C034971,6,235.23999999999998,47.047999999999995
C042750,5,235.08,47.016000000000005
C037798,5,234.61,46.922000000000004
C013312,8,234.47000000000003,29.308750000000003
C043701,6,234.25,46.85
C014922,5,234.13,46.826
C039728,7,233.86999999999998,38.97833333333333
C014527,4,233.77999999999997,58.44499999999999
C000214,6,233.76999999999998,46.754
C027890,6,233.13,38.855
C009730,6,233.13,38.855
C001993,5,232.94,46.588
C040049,4,232.87,58.2175
C030875,5,232.82,46.564
C035038,6,232.37,38.72833333333333
C045205,6,232.07,46.414
C001183,5,232.01000000000002,46.402
C037728,6,231.92,46.384
C004258,6,231.88,38.64666666666667
C048234,6,231.87,46.374
C041183,7,231.83999999999997,38.63999999999999
C046432,5,231.25,46.25
C045230,7,231.23999999999998,38.54
C029341,5,231.01999999999998,46.20399999999999
C001175,6,230.89000000000001,38.48166666666667
C004756,4,230.62,57.655
C010276,6,230.23999999999998,38.37333333333333
C044658,5,229.96,45.992000000000004
C035574,4,229.92000000000002,57.480000000000004
C037599,7,229.77,32.824285714285715
C025271,6,229.70999999999998,38.285
C008416,6,229.63,38.27166666666667
C041011,6,229.59,38.265
C034042,5,229.45,45.89
C031040,6,229.15,45.83
C017657,8,229.07999999999998,32.72571428571428
C049698,7,228.43999999999997,32.63428571428571
C022822,4,228.34,57.085
C028415,5,228.33,45.666000000000004
C044901,5,228.14,45.628
C003736,6,228.09,38.015
C022900,7,228.09,32.58428571428571
C024656,6,227.83999999999997,37.97333333333333
C027279,5,227.78000000000003,45.556000000000004
C047182,6,227.7,37.949999999999996
C024685,5,227.57999999999998,45.516
C028138,7,227.39,32.48428571428571
C046705,5,227.36,75.78666666666668
C031131,6,227.31,37.885
C044027,7,227.12000000000003,32.44571428571429
C044936,5,227.07999999999998,45.416
C045908,6,226.89,37.815
C011651,6,226.83,37.805
C005488,6,226.74,37.79
C014999,7,226.65,32.378571428571426
C019433,6,226.56,37.76
C022297,5,226.5,45.3
C040785,6,226.49,37.748333333333335
C008234,8,226.39000000000001,28.298750000000002
C012998,5,226.28999999999996,45.257999999999996
C024406,4,226.25,56.5625
C046311,7,226.22,32.317142857142855
C047090,4,226.03,56.5075
C018896,5,225.98999999999998,45.19799999999999
C021139,6,225.89000000000004,37.64833333333334
C028680,6,225.77,37.62833333333334
C025306,6,225.76,37.626666666666665
C000509,6,225.63,37.605
C047619,4,225.58999999999997,56.397499999999994
C022688,5,225.54000000000002,45.108000000000004
C012868,5,225.53000000000003,45.10600000000001
C007229,5,225.5,45.1
C015953,6,225.47,37.57833333333333
C044495,6,225.45999999999998,37.57666666666666
C014331,5,225.0,45.0
C031228,4,224.89,56.2225
C038879,7,224.61,32.08714285714286
C015823,4,224.60999999999999,56.152499999999996
C023395,7,224.6,37.43333333333333
C010050,7,224.34999999999997,37.39166666666666
C040489,6,224.14,37.35666666666666
C011836,6,224.10000000000002,37.35
C023479,6,223.99,37.33166666666667
C003922,7,223.89,31.98428571428571
C032463,6,223.86,37.31
C044894,6,223.77000000000004,44.754000000000005
C024559,6,223.67000000000002,37.278333333333336
C007458,6,223.67,37.27833333333333
C040439,6,223.39999999999998,37.23333333333333
C024727,6,223.32000000000002,37.220000000000006
C006210,5,223.3,44.660000000000004
C011282,6,223.29999999999995,37.21666666666666
C039464,8,223.13,27.89125
C022877,8,223.04000000000002,27.880000000000003
C031760,6,222.91,37.151666666666664
C021532,6,222.85,37.141666666666666
C010676,6,222.82,37.13666666666666
C011822,6,222.81,37.135
C028266,8,222.54,37.089999999999996
C033736,6,222.42000000000002,37.07
C042760,6,222.2,37.03333333333333
C031539,6,222.2,37.03333333333333
C008151,6,221.95999999999998,36.99333333333333
C008257,7,221.93,36.98833333333334
C016640,5,221.89999999999998,44.379999999999995
C017314,6,221.82,44.364
C042930,4,221.74,55.435
C002138,6,221.57999999999998,44.315999999999995
C034656,6,221.44,44.288
C027887,6,221.42999999999998,36.904999999999994
C015978,6,221.29000000000002,36.88166666666667
C005502,7,221.24,31.60571428571429
C033802,5,221.22,44.244
C034858,7,221.07000000000002,44.214000000000006
C016492,8,221.06,27.6325
C009968,5,220.99999999999997,44.199999999999996
C029014,6,220.81,44.162
C001763,8,220.78,31.54
C016056,6,220.39999999999998,44.08
C046614,4,220.26999999999998,55.067499999999995
C037991,5,220.24,44.048
C009565,6,220.09,44.018
C048058,5,220.05,44.010000000000005
C021527,5,219.95999999999998,43.992
C035255,6,219.95000000000002,36.65833333333334
C019974,6,219.93,36.655
C027496,6,219.47,36.57833333333333
C044349,4,219.11,54.7775
C010861,6,219.1,36.516666666666666
C049617,5,219.02,43.804
C049609,9,218.95000000000005,31.278571428571436
C047614,6,218.94,36.49
C028394,5,218.90999999999997,54.72749999999999
C002651,6,218.82999999999998,36.471666666666664
C018254,6,218.77999999999997,36.46333333333333
C013695,6,218.72,36.45333333333333
C026762,6,218.67000000000002,36.445
C031763,5,218.39,43.678
C028841,7,218.39,31.198571428571427
C045044,8,218.19,27.27375
C002083,5,218.17000000000002,43.634
C009160,4,217.92,54.48
C012706,8,217.91,27.23875
C042488,5,217.89,43.577999999999996
C014137,7,217.63,31.09
C012432,5,217.6,43.519999999999996
C029739,6,217.42000000000002,36.23666666666667
C038513,5,217.41000000000003,43.482000000000006
C016231,7,217.29,36.214999999999996
C001597,5,217.21,43.442
C012758,7,217.1,31.014285714285712
C009077,4,217.06,54.265
C024235,5,217.05999999999997,43.41199999999999
C014542,7,216.85000000000002,36.14166666666667
C016011,6,216.35999999999999,36.059999999999995
C043912,5,216.22,43.244
C004010,4,216.07000000000002,54.017500000000005
C028659,4,216.02999999999997,54.00749999999999
C027681,5,215.94,43.188
C032598,6,215.88000000000002,35.980000000000004
C034784,6,215.88,53.97
C040509,6,215.85000000000002,35.975
C046487,6,215.54999999999998,35.925
C009346,6,215.42,35.90333333333333
C007559,6,215.10999999999999,43.022
C048331,6,215.07,35.845
C030790,8,215.01,26.87625
C010470,6,214.98999999999998,42.998
C020154,5,214.68,42.936
C003546,5,214.66,42.932
C034668,6,214.56000000000003,35.760000000000005
C008093,4,214.24,53.56
C045596,6,214.12,42.824
C042779,6,213.98,35.663333333333334
C047273,5,213.9,42.78
C023358,6,213.84000000000003,35.64000000000001
C040416,4,213.7,53.425
C035779,6,213.48,35.58
C015351,5,213.42000000000002,42.684000000000005
C034077,6,213.17000000000002,35.528333333333336
C034263,5,213.07,42.614
C049986,5,212.98000000000002,42.596000000000004
C009280,5,212.76,42.552
C049427,5,212.74,42.548
C022756,5,212.57,42.513999999999996
C031043,6,212.43,35.405
C001245,5,212.41,42.482
C003715,4,212.09,53.0225
C035453,5,212.04999999999998,42.41
C026734,7,212.01000000000002,35.335
C010831,5,211.96999999999997,42.39399999999999
C048792,6,211.95999999999998,42.391999999999996
C031058,6,211.94,35.32333333333333
C010932,6,211.82000000000002,42.364000000000004
C043060,6,211.7,35.28333333333333
C009778,5,211.52999999999997,42.306
C009231,8,211.48,30.21142857142857
C016099,4,211.4,52.85
C001508,4,211.39,52.8475
C048175,6,211.38000000000002,35.230000000000004
C034572,6,211.36,35.22666666666667
C033374,6,211.32999999999998,35.221666666666664
C031307,4,211.22,52.805
C039033,5,211.14999999999998,42.23
C009725,7,211.05,30.150000000000002
C023863,5,210.95,42.19
C022544,6,210.75,35.125
C018003,7,210.70999999999998,35.11833333333333
C004528,5,210.68,42.136
C019328,6,210.64999999999998,35.10833333333333
C009042,5,210.6,42.12
C023018,6,210.57,35.095
C047831,5,210.56000000000003,42.11200000000001
C028550,8,210.49,30.07
C008395,8,210.42999999999998,30.061428571428568
C007293,6,210.36,35.06
C004976,7,210.3,35.050000000000004
C024812,4,210.3,52.575
C016046,5,210.20000000000002,42.040000000000006
C005270,6,210.1,42.019999999999996
C014468,5,210.08999999999997,42.017999999999994
C035989,6,210.04000000000002,42.008
C014403,6,210.0,52.5
C018592,4,209.95,52.4875
C004594,6,209.94,34.99
C040324,4,209.94,52.485
C048712,6,209.93,34.98833333333334
C021830,4,209.70999999999998,52.427499999999995
C048929,5,209.63,52.4075
C026466,7,209.57,29.93857142857143
C031502,5,209.53999999999996,41.907999999999994
C019448,5,209.39999999999998,41.879999999999995
C015287,4,209.37,52.3425
C046991,6,209.32999999999998,41.866
C047947,5,209.29,41.858
C046103,5,208.89,41.778
C023035,6,208.84,34.806666666666665
C038303,5,208.78,41.756
C008351,5,208.73,41.745999999999995
C044267,5,208.44000000000003,41.688
C014965,6,208.40000000000003,41.68000000000001
C034500,7,208.39,34.73166666666666
C018583,7,208.2,34.699999999999996
C025833,5,208.19,41.638
C002383,7,207.93,34.655
C002945,5,207.93,41.586
C010798,6,207.84,34.64
C017551,5,207.8,69.26666666666667
C024028,7,207.8,34.63333333333333
C002893,6,207.76,34.626666666666665
C027773,5,207.75,41.55
C013626,5,207.66,51.915
C007158,4,207.62000000000003,51.90500000000001
C005762,4,207.58,51.895
C021708,5,207.24,41.448
C036735,5,207.2,41.44
C045860,4,207.14,51.785
C035939,5,207.10000000000002,41.42
C031431,4,207.03,51.7575
C041435,6,206.68,34.446666666666665
C007967,5,206.5,41.3
C044238,5,206.25,41.25
C042723,5,206.24,41.248000000000005
C003330,4,206.20999999999998,51.552499999999995
C022457,6,206.13000000000002,41.226000000000006
C023529,5,206.08,41.216
C036227,4,205.9,51.475
C040719,4,205.87,51.4675
C018127,4,205.77,51.4425
C014275,6,205.71,34.285000000000004
C036244,4,205.66,51.415
C025619,4,205.60999999999999,51.402499999999996
C010588,6,205.52999999999997,34.254999999999995
C004065,6,205.39999999999998,34.23333333333333
C009154,5,205.32000000000002,41.06400000000001
C003766,5,205.2,41.04
C031630,7,205.12,34.18666666666667
C019688,5,205.07,41.013999999999996
C024690,5,205.07,41.013999999999996
C010485,6,205.02,34.17
C022335,5,204.85,40.97
C046746,7,204.8,34.13333333333333
C035324,7,204.67,34.111666666666665
C005839,5,204.63,40.926
C011107,5,204.6,40.92
C033879,5,204.58,40.916000000000004
C041100,6,204.43,34.071666666666665
C034302,6,204.43,40.886
C048164,6,204.16,34.026666666666664
C001816,6,204.14000000000001,34.02333333333333
C047689,5,204.10999999999999,40.821999999999996
C046191,5,204.03,40.806
C012257,4,203.99,50.9975
C044395,6,203.94,40.788
C034620,7,203.71,29.101428571428574
C009058,4,203.69000000000003,50.92250000000001
C021013,7,203.62,29.08857142857143
C010482,4,203.6,50.9
C046155,4,203.56,50.89
C045382,5,203.49,40.698
C015416,4,203.47,50.8675
C015601,5,203.44,40.688
C006258,5,203.32,50.83
C007138,6,203.3,33.88333333333333
C047450,6,203.26999999999998,40.653999999999996
C037956,5,203.24,40.648
C017309,5,203.19,40.638
C029454,6,203.01000000000002,33.835
C040342,4,202.97,50.7425
C031970,5,202.76999999999998,40.553999999999995
C047126,5,202.59,40.518
C005176,7,202.54999999999998,28.935714285714283
C042312,6,202.54,33.75666666666667
C044186,5,202.44,40.488
C047620,6,202.19,40.438
C047567,7,202.16,33.693333333333335
C019331,6,202.14,33.69
C042619,4,202.07999999999998,50.519999999999996
C037304,6,201.98000000000002,33.663333333333334
C047107,5,201.95,40.39
C025304,5,201.88,40.376
C036834,5,201.7,40.339999999999996
C014810,4,201.51999999999998,50.379999999999995
C006526,4,201.51,50.3775
C033987,5,201.47000000000003,40.294000000000004
C007857,5,201.29999999999998,50.324999999999996
C036019,6,201.29999999999998,40.26
C009279,8,201.28000000000003,28.754285714285718
C030175,3,201.26,67.08666666666666
C003441,5,201.24,40.248000000000005
C021700,5,201.20999999999998,40.242
C001085,5,201.2,40.239999999999995
C038094,5,201.16,40.232
C034125,6,201.08999999999997,33.51499999999999
C019497,5,201.03,40.206
C021832,7,200.98000000000002,33.49666666666667
C041606,4,200.97999999999996,50.24499999999999
C011629,5,200.91,40.182
C014029,6,200.88,33.48
C045713,4,200.87,50.2175
C017531,5,200.82999999999998,40.166
C006695,4,200.74,50.185
C015444,5,200.67,40.134
C008552,6,200.54,33.42333333333333
C007946,5,200.39,40.077999999999996
C046452,7,200.13,28.59
C048701,4,199.86,49.965
C048797,6,199.82,33.303333333333335
C018848,4,199.77,49.9425
C009396,8,199.76,24.97
C018838,6,199.74,33.29
C016983,5,199.64000000000001,39.928000000000004
C034948,3,199.60000000000002,66.53333333333335
C012221,5,199.37,39.874
C035977,5,199.31,39.862
C045393,4,199.3,49.825
C032141,5,199.26999999999998,39.854
C004924,5,199.24,39.848
C015308,6,199.11,33.185
C006953,5,199.1,49.775
C017853,4,198.86,49.715
C003378,5,198.85000000000002,39.77
C032604,6,198.78,39.756
C004610,4,198.76999999999998,49.692499999999995
C024721,6,198.73,33.12166666666666
C018917,4,198.70999999999998,49.677499999999995
C000286,4,198.45000000000002,49.612500000000004
C026441,4,198.42,49.605
C021082,6,198.35,39.67
C004554,5,198.26,39.652
C041717,4,198.1,49.525
C018475,6,198.06,39.612
C035643,7,198.04000000000002,33.00666666666667
C034323,6,197.99,32.998333333333335
C011287,4,197.89,49.4725
C041252,6,197.86,32.97666666666667
C039629,6,197.82,39.564
C040423,4,197.78,49.445
C010612,4,197.76000000000002,49.440000000000005
C001376,5,197.7,39.54
C037510,5,197.58,39.516000000000005
C015457,5,197.56,39.512
C018534,4,197.55,49.3875
C018866,4,197.26,49.315
C011737,6,197.24000000000004,39.44800000000001
C009679,5,197.11,39.422000000000004
C009612,5,197.1,39.42
C022954,6,197.08000000000004,39.41600000000001
C047150,4,197.01999999999998,49.254999999999995
C040041,4,196.93,49.2325
C028589,5,196.92000000000002,39.384
C011711,7,196.76999999999998,28.109999999999996
C003743,7,196.76,32.79333333333333
C044945,5,196.74,39.348
C049862,4,196.73000000000002,49.182500000000005
C014738,5,196.51999999999998,39.303999999999995
C034350,6,196.51000000000002,39.30200000000001
C033832,4,196.5,49.125
C025337,6,196.48,32.74666666666666
C024708,4,196.43,49.1075
C033722,5,196.39,39.278
C047500,6,196.37,32.72833333333333
C021955,9,196.3,32.71666666666667
C026865,6,196.2,39.239999999999995
C008023,4,196.16,49.04
C001527,5,196.13,39.226
C018694,4,196.10000000000002,49.025000000000006
C049083,5,196.04,39.208
C018305,6,195.86,32.64333333333334
C040068,5,195.77,39.154
C028878,6,195.76,32.626666666666665
C007422,4,195.67,48.9175
C038541,6,195.56,32.593333333333334
C000032,4,195.56,48.89
C019272,6,195.56,32.593333333333334
C022981,6,195.52,48.88
C005869,4,195.44,48.86
C020648,7,195.4,32.56666666666667
C032386,6,195.39999999999998,32.56666666666666
C046069,4,195.38,48.845
C048571,5,195.37,39.074
C041545,6,195.17,39.034
C021290,4,195.09,48.7725
C012338,5,195.07,48.7675
C023856,5,195.06,39.012
C027692,6,195.03000000000003,32.505
C030300,6,195.03,32.505
C023432,4,194.98000000000002,48.745000000000005
C027605,4,194.98,48.745
C049043,4,194.95,48.7375
C033316,5,194.93,38.986000000000004
C045722,6,194.92999999999998,38.986
C048883,8,194.88000000000002,38.976000000000006
C024301,5,194.84,48.71
C003903,5,194.81,48.7025
C030134,5,194.69,38.938
C021812,4,194.67000000000002,48.667500000000004
C038156,4,194.67000000000002,48.667500000000004
C028150,6,194.64,32.44
C007936,5,194.60000000000002,38.92
C015454,5,194.42000000000002,38.884
C030431,5,194.41000000000003,38.882000000000005
C049925,5,194.33,38.866
C014792,8,194.23000000000002,32.37166666666667
C020653,6,194.23000000000002,32.37166666666667
C004771,5,194.14,48.535
C037339,5,194.13,38.826
C008924,6,194.12,38.824
C044767,4,194.10000000000002,48.525000000000006
C015650,5,194.1,38.82
C040176,4,194.07000000000002,48.517500000000005
C046908,5,193.82999999999998,48.457499999999996
C046423,5,193.81,38.762
C044403,8,193.80999999999997,27.687142857142852
C006120,6,193.70000000000002,32.28333333333334
C030759,5,193.66,38.732
C020325,7,193.65,32.275
C030408,6,193.61999999999998,32.269999999999996
C010240,4,193.56,48.39
C006521,5,193.54999999999998,48.387499999999996
C007462,4,193.54,48.385
C018542,5,193.5,38.7
C025971,5,193.49999999999997,38.699999999999996
C002300,6,193.44,38.688
C024350,5,193.42,38.684
C018293,4,193.41,48.3525
C031118,6,193.36,32.22666666666667
C027714,5,193.34,38.668
C035756,6,193.15999999999997,38.63199999999999
C031544,6,193.14000000000001,32.190000000000005
C036923,6,193.1,32.18333333333333
C028729,4,193.05,48.2625
C028929,5,193.03000000000003,38.60600000000001
C045010,6,192.97,32.16166666666667
C005539,4,192.89,48.2225
C011011,5,192.85,38.57
C031746,6,192.83999999999997,32.13999999999999
C044399,5,192.81,38.562
C006605,6,192.78,38.556
C036163,5,192.76999999999998,38.553999999999995
C005984,5,192.72,38.544
C017724,4,192.68,48.17
C015372,5,192.61,38.522000000000006
C007337,5,192.56,48.14
C003598,7,192.43,27.490000000000002
C033448,5,192.4,38.480000000000004
C040415,4,192.35999999999999,48.089999999999996
C024768,4,192.28,48.07
C044102,4,192.24,48.06
C018716,3,192.17,64.05666666666666
C005702,4,192.15,48.0375
C015559,4,192.06,48.015
C002413,4,192.04,48.01
C011933,6,192.03,32.005
C015867,5,192.01000000000002,38.402
C021593,4,191.95000000000002,47.987500000000004
C047306,4,191.86,47.965
C035462,6,191.83,38.366
C029029,4,191.82,47.955
C006601,4,191.82,47.955
C049246,6,191.78,47.945
C025676,5,191.76999999999998,47.942499999999995
C030062,5,191.76999999999998,38.354
C035203,5,191.75,38.35
C040402,6,191.74,31.956666666666667
C003703,4,191.67,47.9175
C002514,4,191.56,47.89
C005161,4,191.54000000000002,47.885000000000005
C016918,4,191.5,47.875
C047238,6,191.45,38.29
C034297,5,191.4,38.28
C017808,6,191.37,31.895
C039759,6,191.30999999999997,38.26199999999999
C026651,5,191.3,38.260000000000005
C037399,5,191.19,38.238
C049424,4,191.12,47.78
C040259,5,191.06,38.212
C001129,5,190.99,38.198
C029460,5,190.86,38.172000000000004
C045953,5,190.84,38.168
C048602,5,190.76,38.152
C046163,6,190.73000000000002,31.788333333333338
C012545,4,190.71999999999997,47.67999999999999
C011372,5,190.69,38.138
C000673,4,190.68,47.67
C012078,4,190.62,47.655
C035166,5,190.53,38.106
C009114,5,190.48,38.096
C007997,5,190.45,38.089999999999996
C045073,4,190.3,47.575
C026758,6,190.28,31.713333333333335
C018538,4,190.27,47.5675
C001614,8,190.26,27.18
C029828,5,190.26,38.052
C026130,4,190.24,47.56
C002604,6,190.22,31.703333333333333
C047390,6,190.19,31.698333333333334
C044347,5,190.17999999999998,38.035999999999994
C028488,5,190.15,38.03
C001998,5,190.15,38.03
C039839,6,190.15,31.691666666666666
C044098,4,190.14,47.535
C015075,5,190.07,38.013999999999996
C045144,5,190.0,38.0
C004253,5,189.97,37.994
C035791,6,189.84,37.968
C035445,6,189.8,47.45
C001334,4,189.63,47.4075
C034007,3,189.57999999999998,63.19333333333333
C033971,4,189.57999999999998,47.394999999999996
C040360,5,189.54000000000002,37.908
C047578,4,189.53,47.3825
C039015,5,189.48000000000002,47.370000000000005
C003288,7,189.41,27.05857142857143
C003343,6,189.35000000000002,31.558333333333337
C048414,6,189.32999999999998,31.554999999999996
C029719,5,189.3,37.86
C045729,5,189.26999999999998,37.854
C048339,4,189.24,47.31
C030391,4,189.22,47.305
C040661,6,189.17,31.528333333333332
C041937,4,189.12,47.28
C025166,4,189.07999999999998,47.269999999999996
C016892,5,189.06,37.812
C001014,6,189.01999999999998,37.803999999999995
C028683,7,189.0,27.0
C013883,6,188.95999999999998,31.49333333333333
C009716,4,188.89000000000001,47.222500000000004
C042360,4,188.78,47.195
C022324,6,188.7,37.739999999999995
C048154,5,188.69000000000003,37.73800000000001
C014802,6,188.64999999999998,31.441666666666663
C040265,6,188.64,37.727999999999994
C003772,6,188.34,31.39
C002146,4,188.31,47.0775
C019363,5,188.29999999999998,37.66
C030785,6,188.29,31.381666666666664
C007706,5,188.18,37.636
C009986,4,187.99,46.9975
C011602,4,187.98,46.995
C049692,6,187.97000000000003,37.59400000000001
C040215,4,187.96,46.99
C029370,4,187.95999999999998,62.65333333333333
C008615,4,187.9,46.975
C027635,5,187.82,37.564
C029480,5,187.81,37.562
C043956,6,187.81,31.301666666666666
C047084,6,187.7,31.28333333333333
C046533,6,187.69,37.538
C029605,4,187.57,46.8925
C026670,4,187.56,46.89
C002852,6,187.55,31.258333333333336
C004485,5,187.49,46.8725
C005962,5,187.48000000000002,46.870000000000005
C033662,4,187.35999999999999,46.839999999999996
C013670,5,187.27,37.454
C018539,4,187.16000000000003,46.790000000000006
C048240,5,187.13,37.426
C005079,4,187.12,46.78
C016585,6,187.08,31.180000000000003
C001603,5,187.0,37.4
C011295,4,186.95999999999998,46.739999999999995
C005144,7,186.95,26.707142857142856
C046123,6,186.94,46.735
C004973,6,186.9,31.150000000000002
C029566,4,186.86,46.715
C011557,7,186.85,37.37
C004311,6,186.81,31.135
C040830,4,186.69,46.6725
C045318,9,186.66,23.3325
C026428,4,186.64,46.66
C020715,4,186.56,46.64
C039679,5,186.55,37.31
C021818,5,186.53,37.306
C016678,6,186.45,31.075
C031105,3,186.44,62.14666666666667
C032303,4,186.41,46.6025
C034298,5,186.32,37.263999999999996
C014128,7,186.26999999999998,26.609999999999996
C044390,5,186.23,37.245999999999995
C019602,6,186.21999999999997,31.03666666666666
C009995,4,186.15,46.5375
C029240,5,186.14,37.227999999999994
C008378,3,186.07999999999998,62.026666666666664
C022046,5,186.07999999999998,37.215999999999994
C002797,4,186.07,46.5175
C030415,6,186.04999999999998,31.00833333333333
C039266,5,186.01999999999998,37.20399999999999
C026680,5,186.01,46.5025
C002318,5,185.98000000000002,37.196000000000005
C047114,4,185.96,46.49
C007342,6,185.94,30.99
C007115,7,185.93,26.56142857142857
C031808,5,185.88,46.47
C016714,4,185.87,46.4675
C024226,6,185.85999999999999,30.976666666666663
C036354,4,185.85,46.4625
C024625,3,185.80999999999997,61.93666666666666
C046651,5,185.79999999999998,37.16
C022682,4,185.77999999999997,46.44499999999999
C009260,5,185.75,37.15
C000311,4,185.72,46.43
C048765,4,185.6,46.4
C037517,5,185.53999999999996,37.10799999999999
C032831,5,185.53,37.106
C042023,5,185.51999999999998,37.104
C042122,6,185.51000000000002,30.918333333333337
C022961,4,185.47,46.3675
C001740,3,185.46,61.82
C014413,4,185.45,46.3625
C048481,6,185.41999999999996,37.08399999999999
C028300,4,185.34,46.335
C017841,5,185.32,37.064
C018670,5,185.30000000000004,37.06000000000001
C008028,5,185.29000000000002,37.05800000000001
C006305,6,185.27,30.878333333333334
C021517,4,185.23,46.3075
C029586,4,185.05,46.2625
C018703,3,185.04999999999998,61.68333333333333
C023686,5,185.04000000000002,37.008
C009224,6,185.04,30.84
C034909,6,185.01999999999998,30.836666666666662
C041833,4,184.98999999999998,46.247499999999995
